host_since,host_listings_count_total,host_listings_count_entire_homes,host_listings_count_private_rooms,host_listings_count_shared_rooms,locale,month_host_joined,host_response_proportion,host_acceptance_proportion,id_host
2017-08-29,1,1,0,0,New York,08,1,0.6,148234697
2019-12-21,1,0,1,0,New York,12,1,1,319642149
2019-05-17,6,0,0,6,New York,05,0.96,0.96,262459086
2018-07-24,102,4,98,0,New York,07,0.99,0.68,204704622
2016-02-28,1,1,0,0,New York,02,1,1,60828137
2015-04-06,1,0,1,0,New York,04,1,0.86,30735525
2020-06-15,2,0,2,0,New York,06,1,1,350144734
2014-04-06,1,1,0,0,New York,04,1,1,13954781
2019-05-29,3,3,0,0,New York,05,1,0.89,264990100
2019-01-22,1,1,0,0,New York,01,1,0.96,238356618
2015-02-10,1,1,0,0,New York,02,1,1,27554902
2016-08-03,4,2,2,0,New York,08,0.96,0.38,87629139
2019-07-25,2,2,0,0,New York,07,1,0.88,279230537
2017-10-31,7,1,6,0,New York,10,1,1,156948703
2021-06-03,7,2,5,0,New York,06,1,0.78,405123379
2021-01-01,4,0,4,0,New York,12,1,0.92,382582503
2013-01-29,9,0,9,0,New York,01,1,0.67,4888892
2021-06-22,30,0,30,0,New York,06,0.96,0.9,408542595
2015-08-27,1,1,0,0,New York,08,1,1,42660040
2020-01-09,2,2,0,0,New York,01,1,0.8,326059892
2013-09-01,1,1,0,0,New York,08,1,0.83,8567200
2021-05-30,1,1,0,0,New York,05,1,1,404385790
2016-01-20,2,0,1,1,New York,01,0.8,1,55444506
2021-07-28,1,1,0,0,New York,07,1,1,415733609
2017-07-07,2,0,2,0,New York,07,1,0.4,139165159
2014-02-13,2,2,0,0,New York,02,1,1,12211018
2014-05-14,1,1,0,0,New York,05,1,1,15538932
2019-08-28,1,1,0,0,New York,08,0.91,1,289928528
2021-07-29,2,1,1,0,New York,07,1,0.97,415830109
2014-07-28,2,1,1,0,New York,07,1,0.83,19015886
2016-06-29,1,0,1,0,New York,06,1,0.31,80710087
2018-02-15,1,0,1,0,New York,02,1,0.6,173576496
2020-04-04,3,0,3,0,New York,04,1,1,343127628
2018-03-13,2,1,1,0,New York,03,1,0.91,178229322
2016-01-08,3,0,3,0,New York,01,1,0.75,53845269
2016-01-08,3,0,3,0,New York,01,1,0.75,53845269
2016-12-31,2,1,1,0,New York,12,1,0.5,109196702
2016-05-05,1,1,0,0,New York,05,1,1,70541327
2021-05-12,16,0,16,0,New York,05,1,1,401202937
2015-03-22,1,1,0,0,New York,03,1,1,29831344
2016-02-15,1,0,1,0,New York,02,0.1,0.31,58903410
2015-03-14,1,1,0,0,New York,03,1,1,29325062
2016-10-09,3,1,2,0,New York,10,1,0.97,98868983
2017-08-28,2,0,2,0,New York,08,0.97,0.98,148102066
2019-04-26,7,0,7,0,New York,04,1,0.81,258247777
2021-03-13,1,0,1,0,New York,03,0.8,0.89,392392258
2012-07-10,1,1,0,0,New York,07,1,0.43,2897548
2019-04-29,1,1,0,0,New York,04,1,0.91,258802179
2019-12-02,3,0,3,0,New York,12,1,1,314049729
2020-12-09,1,0,1,0,New York,12,0.88,1,378931199
2015-10-17,1,1,0,0,New York,10,0.7,0.69,46782979
2021-07-31,2,0,2,0,New York,07,1,0.8,416152960
2021-07-31,2,0,2,0,New York,07,1,0.8,416152960
2021-07-31,1,1,0,0,New York,07,0.9,0.68,416179654
2019-12-02,3,0,3,0,New York,12,1,1,314049729
2021-08-01,3,3,0,0,New York,07,1,0.97,416291503
2021-08-01,1,1,0,0,New York,07,0.96,0.99,416292655
2019-07-27,10,10,0,0,New York,07,1,0.88,279775863
2014-09-10,1,1,0,0,New York,09,0.7,0.86,21182651
2012-04-05,1,0,1,0,New York,04,0.76,0.38,2074433
2017-07-18,3,0,3,0,New York,07,1,0.98,141204841
2016-07-26,4,0,4,0,New York,07,1,1,86020908
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2016-10-09,3,1,2,0,New York,10,1,0.97,98868983
2019-01-09,3,0,3,0,New York,01,1,0.98,235585976
2010-08-18,1,1,0,0,New York,08,0.9,0.8,205072
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2020-05-25,4,0,4,0,New York,05,1,0.97,347560493
2014-05-31,5,4,1,0,New York,05,0.9,0.73,16209547
2021-07-30,2,2,0,0,New York,07,0.95,1,415974026
2021-07-09,2,0,2,0,New York,07,1,1,411968409
2010-08-07,1,1,0,0,New York,08,0.54,0.36,194274
2014-10-14,1,1,0,0,New York,10,1,0.78,22546353
2021-08-02,1,1,0,0,New York,08,1,1,416545661
2020-07-06,3,0,3,0,New York,07,0.8,0.26,354162373
2017-12-16,7,4,3,0,New York,12,1,1,162927656
2021-02-27,1,0,1,0,New York,02,0.82,1,390340251
2011-10-26,4,4,0,0,New York,10,0.96,0.97,1339545
2014-06-12,1,1,0,0,New York,06,0.9,0.93,16702310
2013-11-19,1,0,1,0,New York,11,0.9,0.53,10123226
2014-06-05,1,1,0,0,New York,06,1,1,16414560
2017-05-08,1,0,1,0,New York,05,1,0.93,129463561
2019-02-13,3,0,3,0,New York,02,0.96,0.94,242999285
2013-08-20,2,0,2,0,New York,08,1,0.7,8288419
2009-09-06,4,0,4,0,New York,09,1,0.99,36641
2009-09-06,4,0,4,0,New York,09,1,0.99,36641
2009-09-06,4,0,4,0,New York,09,1,0.99,36641
2014-11-16,2,2,0,0,New York,11,1,1,23831365
2011-07-29,5,5,0,0,New York,07,1,0.9,890215
2016-04-24,1,0,1,0,New York,04,0.91,0.77,68680719
2015-07-07,9,4,5,0,New York,07,1,0.99,37787619
2014-07-03,2,0,2,0,New York,07,1,0.69,17613914
2012-09-10,4,4,0,0,New York,09,1,0.95,3530446
2013-05-27,2,2,0,0,New York,05,1,0.92,6606123
2021-01-19,1,1,0,0,New York,01,1,1,385248797
2021-06-29,2,2,0,0,New York,06,0.97,1,409935300
2021-08-05,1,0,1,0,New York,08,1,1,417022775
2020-01-26,2,2,0,0,New York,01,1,0.8,330751531
2016-09-17,2,1,1,0,New York,09,0.7,0.33,95604631
2020-10-19,9,0,9,0,New York,10,0.82,0.98,372555742
2021-06-03,2,2,0,0,New York,06,1,0.86,405012084
2021-05-08,2,0,2,0,New York,05,1,0.94,400606428
2021-08-05,1,1,0,0,New York,08,1,1,417088896
2021-06-01,3,0,3,0,New York,05,1,1,404674278
2021-07-17,1,1,0,0,New York,07,1,1,413506029
2012-01-29,1,1,0,0,New York,01,0.29,0.14,1671498
2021-08-04,5,0,1,4,New York,08,1,1,416762060
2021-08-05,1,1,0,0,New York,08,1,1,416978821
2021-08-06,10,0,10,0,New York,08,0.89,0.99,417166424
2014-08-16,2,2,0,0,New York,08,1,0.99,20109188
2017-12-16,7,4,3,0,New York,12,1,1,162927656
2021-04-20,12,0,12,0,New York,04,1,0.99,397872858
2013-12-29,1,1,0,0,New York,12,0.9,0.71,10884574
2021-07-28,1,1,0,0,New York,07,1,0.97,415690678
2021-03-23,18,4,4,10,New York,03,1,0.99,393897747
2015-12-10,3,3,0,0,New York,12,0.94,0.8,51033911
2015-08-24,1,1,0,0,New York,08,1,0.97,42415696
2020-05-11,1,1,0,0,New York,05,1,0.95,345992143
2021-08-04,5,0,1,4,New York,08,1,1,416762060
2021-07-05,3,1,2,0,New York,07,1,0.94,411034737
2016-04-13,1,1,0,0,New York,04,1,1,67129472
2018-02-11,3,0,3,0,New York,02,1,0.98,172851546
2015-03-04,6,0,6,0,New York,03,1,0.99,28722667
2015-03-04,6,0,6,0,New York,03,1,0.99,28722667
2013-03-31,1,1,0,0,New York,03,1,1,5708673
2013-10-07,3,0,3,0,New York,10,1,0.92,9284163
2014-01-10,1,1,0,0,New York,01,0.67,0.95,11181551
2020-05-25,1,0,1,0,New York,05,1,1,347502164
2021-05-23,2,2,0,0,New York,05,1,0.8,403062824
2021-07-29,2,2,0,0,New York,07,1,0.86,415885305
2021-08-08,1,1,0,0,New York,08,1,1,417485040
2018-03-10,1,0,1,0,New York,03,0.9,0.88,177599555
2016-05-05,1,0,1,0,New York,05,0.8,0.6,70491648
2021-07-28,1,0,1,0,New York,07,0.7,0.75,415646660
2018-08-14,1,0,1,0,New York,08,1,1,209491015
2014-06-05,1,1,0,0,New York,06,1,0.67,16410539
2021-03-06,2,0,2,0,New York,03,0.9,1,391434532
2015-04-06,1,0,1,0,New York,04,1,0.95,30716692
2021-03-06,2,0,2,0,New York,03,0.9,1,391434532
2021-08-08,1,1,0,0,New York,08,0.9,0.93,417548106
2017-08-26,4,0,4,0,New York,08,1,0.99,147762665
2021-08-07,5,0,5,0,New York,08,1,0.83,417350575
2021-08-09,1,1,0,0,New York,08,1,1,417634125
2021-08-07,5,0,5,0,New York,08,1,0.83,417350575
2021-08-07,5,0,5,0,New York,08,1,0.83,417350575
2021-08-07,5,0,5,0,New York,08,1,0.83,417350575
2016-10-30,5,2,3,0,New York,10,1,0.96,101862886
2013-11-24,1,0,1,0,New York,11,0.58,0.38,10236340
2016-03-03,101,101,0,0,New York,03,0.98,0.85,61391963
2020-05-28,4,0,4,0,New York,05,1,1,347884942
2020-02-08,9,8,1,0,New York,02,1,0.99,334611519
2021-08-09,1,1,0,0,New York,08,0.91,0.96,417722738
2017-09-06,2,2,0,0,New York,09,1,0.89,149365996
2020-01-07,1,1,0,0,New York,01,1,0.47,325158648
2018-06-18,1,1,0,0,New York,06,0.67,1,196345655
2014-07-14,1,1,0,0,New York,07,0.9,0.31,18085957
2021-08-10,5,0,0,5,New York,08,1,0.39,417806601
2015-08-18,1,1,0,0,New York,08,1,0.8,41822436
2021-05-12,16,0,16,0,New York,05,1,1,401202937
2021-08-08,3,0,3,0,New York,08,1,0.63,417507698
2021-08-08,3,0,3,0,New York,08,1,0.63,417507698
2015-12-23,1,1,0,0,New York,12,1,1,52057517
2021-07-20,2,2,0,0,New York,07,1,0.97,414139170
2021-08-10,1,1,0,0,New York,08,1,1,417867731
2017-03-29,1,1,0,0,New York,03,1,1,123215557
2018-11-04,1,1,0,0,New York,11,0.78,0.83,224214774
2015-12-20,1,0,1,0,New York,12,0.6,1,51866458
2014-06-24,1,1,0,0,New York,06,1,0.64,17212510
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2021-08-04,5,0,1,4,New York,08,1,1,416762060
2021-08-02,2,2,0,0,New York,08,1,1,416552167
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-04-02,1,1,0,0,New York,04,1,0.75,123969732
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2021-01-12,4,2,2,0,New York,01,0.96,0.67,384295125
2021-01-12,4,2,2,0,New York,01,0.96,0.67,384295125
2016-08-02,3,0,3,0,New York,08,1,0.8,87546977
2020-11-06,1,1,0,0,New York,11,0.92,0.71,374667529
2012-06-16,42,0,42,0,New York,06,1,0.87,2653479
2020-03-17,42,0,42,0,New York,03,0.79,0.52,341908723
2021-08-12,1,0,1,0,New York,08,1,1,418124294
2020-03-23,1,1,0,0,New York,03,1,0.5,342299367
2016-02-06,1,1,0,0,New York,02,0.9,0.65,57616117
2021-08-09,3,0,3,0,New York,08,1,1,417707380
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2016-08-02,3,0,3,0,New York,08,1,0.8,87546977
2021-04-10,2,2,0,0,New York,04,1,0.98,396369764
2015-05-19,1,1,0,0,New York,05,1,0.67,33703979
2021-08-12,7,7,0,0,New York,08,0.82,0.62,418212047
2021-08-09,2,0,2,0,New York,08,0.3,0.78,417719542
2020-09-12,1,1,0,0,New York,09,0.7,1,367274942
2021-04-30,2,2,0,0,New York,04,1,1,399379000
2018-01-30,1,1,0,0,New York,01,1,1,170724808
2021-08-13,3,0,3,0,New York,08,1,0.91,418326928
2019-10-30,1,0,1,0,New York,10,1,0.89,305399973
2021-07-08,2,0,2,0,New York,07,1,0.97,411621536
2021-08-12,7,7,0,0,New York,08,0.82,0.62,418212047
2012-09-28,1,1,0,0,New York,09,1,0.33,3704189
2016-02-17,1,1,0,0,New York,02,1,0.99,59203702
2012-09-06,9,9,0,0,New York,09,0.94,0.29,3491890
2021-07-25,1,0,1,0,New York,07,1,0.98,415152775
2019-06-16,4,0,4,0,New York,06,1,0.98,269045976
2021-08-15,2,2,0,0,New York,08,1,1,418559327
2021-08-15,2,2,0,0,New York,08,1,1,418559327
2018-05-30,1,1,0,0,New York,05,1,0.97,192476124
2021-08-15,1,0,1,0,New York,08,1,1,418612583
2019-10-09,8,8,0,0,New York,10,0.99,0.95,301194419
2021-06-10,8,0,8,0,New York,06,1,0.97,406332617
2014-06-22,1,1,0,0,New York,06,1,0.9,17102153
2015-05-05,7,3,4,0,New York,05,1,0.72,32708211
2017-11-01,2,2,0,0,New York,10,0.82,0.82,156983314
2021-06-10,8,0,8,0,New York,06,1,0.97,406332617
2016-08-31,2,2,0,0,New York,08,1,0.99,92900025
2021-08-13,1,1,0,0,New York,08,1,1,418245674
2015-10-24,1,1,0,0,New York,10,1,1,47341316
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2021-08-12,2,2,0,0,New York,08,1,0.97,418115272
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2020-05-25,1,1,0,0,New York,05,1,0.75,347598571
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2021-08-16,1,0,1,0,New York,08,1,0.58,418726582
2021-08-07,3,0,3,0,New York,08,1,1,417275418
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2021-08-16,1,1,0,0,New York,08,1,1,418751900
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2010-07-09,1,0,1,0,New York,07,0.9,0.4,162107
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2021-08-16,1,1,0,0,New York,08,1,1,418755715
2015-11-08,1,1,0,0,New York,11,0.9,0.52,48483358
2021-08-16,3,0,3,0,New York,08,0.97,1,418761982
2013-03-01,4,1,3,0,New York,02,1,0.8,5278391
2021-03-11,1,1,0,0,New York,03,1,0.7,392125496
2016-09-25,1,1,0,0,New York,09,1,1,96726990
2016-11-27,1,1,0,0,New York,11,1,1,105279602
2012-08-16,1,0,1,0,New York,08,1,1,3278848
2010-12-26,1,1,0,0,New York,12,1,0.17,327439
2016-08-06,2,2,0,0,New York,08,1,1,88326292
2021-07-17,1,0,1,0,New York,07,0.8,0.67,413514963
2021-05-12,16,0,16,0,New York,05,1,1,401202937
2021-08-17,22,0,22,0,New York,08,1,1,418903456
2012-05-10,1,1,0,0,New York,05,1,1,2339049
2014-05-31,5,4,1,0,New York,05,0.9,0.73,16209547
2018-04-06,2,2,0,0,New York,04,1,0.99,182869653
2018-01-08,1,1,0,0,New York,01,1,1,166645863
2018-08-16,2,0,2,0,New York,08,1,0.5,209887985
2011-08-26,5,1,4,0,New York,08,1,0.85,1024891
2021-08-17,1,1,0,0,New York,08,0.94,1,418957463
2021-03-23,18,4,4,10,New York,03,1,0.99,393897747
2014-05-31,5,4,1,0,New York,05,0.9,0.73,16209547
2021-08-17,1,1,0,0,New York,08,1,0.96,418974076
2017-11-08,5,0,5,0,New York,11,0.96,0.89,157870939
2019-10-12,16,14,2,0,New York,10,0.96,0.63,301831302
2012-07-16,1,1,0,0,New York,07,1,1,2954574
2017-12-28,1,0,1,0,New York,12,1,1,164705840
2021-08-16,1,1,0,0,New York,08,1,0.89,418771011
2021-08-17,22,0,22,0,New York,08,1,1,418903456
2021-08-18,1,1,0,0,New York,08,1,1,419043125
2014-06-29,2,2,0,0,New York,06,1,0.91,17412395
2021-06-10,14,0,14,0,New York,06,1,0.83,406460695
2018-08-08,3,0,3,0,New York,08,1,1,208365297
2021-08-17,22,0,22,0,New York,08,1,1,418903456
2021-08-18,1,1,0,0,New York,08,1,1,419060468
2021-08-17,22,0,22,0,New York,08,1,1,418903456
2018-04-05,2,0,2,0,New York,04,0.9,0.92,182523684
2018-08-03,3,1,2,0,New York,08,1,0.92,207195903
2021-08-17,22,0,22,0,New York,08,1,1,418903456
2013-01-29,9,0,9,0,New York,01,1,0.67,4888892
2015-02-15,1,1,0,0,New York,02,1,0.86,27792743
2021-01-01,2,2,0,0,New York,12,1,0.97,382603514
2015-03-26,2,1,1,0,New York,03,0.7,0.75,30074683
2018-08-08,3,0,3,0,New York,08,1,1,208365297
2018-08-08,3,0,3,0,New York,08,1,1,208365297
2017-04-18,2,0,2,0,New York,04,0.94,0.14,126422482
2019-08-12,2,2,0,0,New York,08,1,0.92,284960492
2021-08-19,2,2,0,0,New York,08,1,0.97,419181958
2019-12-02,3,0,3,0,New York,12,1,1,314049729
2013-03-29,1,1,0,0,New York,03,1,0.91,5678260
2012-06-08,1,1,0,0,New York,06,1,0.56,2582109
2018-06-28,1,0,1,0,New York,06,0.9,1,198526963
2015-08-20,1,1,0,0,New York,08,1,1,41978018
2021-08-19,2,2,0,0,New York,08,1,0.97,419181958
2021-08-12,7,7,0,0,New York,08,0.82,0.62,418212047
2015-01-05,3,2,1,0,New York,01,0.3,0.52,25665185
2011-06-29,1,1,0,0,New York,06,1,0.88,758655
2021-03-23,18,4,4,10,New York,03,1,0.99,393897747
2012-05-13,2,2,0,0,New York,05,1,1,2363997
2015-11-18,2,2,0,0,New York,11,1,0.94,49348826
2016-07-27,1,0,1,0,New York,07,1,0.65,86344954
2015-11-15,5,0,5,0,New York,11,0.98,1,49108760
2021-08-20,1,1,0,0,New York,08,1,1,419395382
2017-12-09,3,0,3,0,New York,12,0.92,0.95,162021586
2014-11-19,1,1,0,0,New York,11,1,0.14,23936649
2018-01-03,1,0,1,0,New York,01,1,1,165611618
2021-02-10,2,0,2,0,New York,02,1,0.99,388056806
2021-02-21,3,2,1,0,New York,02,1,0.86,389538239
2017-08-14,1,1,0,0,New York,08,0.4,0.8,146001596
2016-01-27,1,1,0,0,New York,01,1,1,56344347
2021-08-21,1,1,0,0,New York,08,1,1,419542964
2021-05-15,8,0,8,0,New York,05,0.96,0.91,401709949
2021-05-15,8,0,8,0,New York,05,0.96,0.91,401709949
2021-05-15,8,0,8,0,New York,05,0.96,0.91,401709949
2021-05-15,8,0,8,0,New York,05,0.96,0.91,401709949
2015-01-09,1,1,0,0,New York,01,1,0.87,25856942
2021-08-13,3,0,3,0,New York,08,1,0.91,418326928
2021-08-22,1,0,1,0,New York,08,1,1,419642286
2012-05-17,1,0,1,0,New York,05,1,1,2401923
2016-03-27,1,1,0,0,New York,03,0.92,1,64663067
2020-07-11,1,1,0,0,New York,07,0.7,1,355686828
2016-04-16,1,0,1,0,New York,04,0.64,0.62,67402877
2016-02-11,4,0,4,0,New York,02,0.76,1,58391491
2020-07-26,3,3,0,0,New York,07,0.85,0.94,358700957
2021-06-08,31,0,31,0,New York,06,0.89,1,405957567
2019-04-27,1,1,0,0,New York,04,1,1,258335548
2014-08-07,1,1,0,0,New York,08,1,1,19634331
2020-03-21,1,1,0,0,New York,03,1,1,342201767
2015-09-14,2,1,1,0,New York,09,1,0.93,44216429
2020-03-18,1,1,0,0,New York,03,1,1,342002500
2021-08-20,1,1,0,0,New York,08,1,1,419358491
2018-07-02,3,3,0,0,New York,07,1,1,199578818
2011-05-20,2,2,0,0,New York,05,1,1,606154
2020-09-14,50,0,50,0,New York,09,0.93,0.81,367484028
2016-03-15,2,1,1,0,New York,03,1,1,63103263
2020-09-14,50,0,50,0,New York,09,0.93,0.81,367484028
2016-02-11,4,0,4,0,New York,02,0.76,1,58391491
2021-06-08,31,0,31,0,New York,06,0.89,1,405957567
2016-02-11,4,0,4,0,New York,02,0.76,1,58391491
2020-09-14,50,0,50,0,New York,09,0.93,0.81,367484028
2021-08-24,1,1,0,0,New York,08,1,0.98,420019170
2021-03-23,18,4,4,10,New York,03,1,0.99,393897747
2021-06-08,31,0,31,0,New York,06,0.89,1,405957567
2021-06-08,31,0,31,0,New York,06,0.89,1,405957567
2019-05-01,1,1,0,0,New York,04,1,1,259199112
2018-07-04,3,1,2,0,New York,07,1,0.92,199887038
2021-06-08,31,0,31,0,New York,06,0.89,1,405957567
2021-06-08,31,0,31,0,New York,06,0.89,1,405957567
2014-11-10,2,2,0,0,New York,11,0.9,1,23566374
2018-01-11,2,0,2,0,New York,01,1,0.92,167241670
2021-08-06,10,0,10,0,New York,08,0.89,0.99,417166424
2021-08-06,10,0,10,0,New York,08,0.89,0.99,417166424
2018-05-14,4,0,4,0,New York,05,0.98,0.99,189613179
2018-05-14,4,0,4,0,New York,05,0.98,0.99,189613179
2021-08-06,10,0,10,0,New York,08,0.89,0.99,417166424
2014-02-15,1,0,1,0,New York,02,0.9,0.47,12264492
2018-07-08,2,0,2,0,New York,07,1,1,200927536
2020-02-06,148,2,146,0,New York,02,1,0.69,334163301
2014-08-01,133,7,126,0,New York,07,0.97,0.85,19303369
2021-03-23,18,4,4,10,New York,03,1,0.99,393897747
2021-08-25,1,1,0,0,New York,08,1,1,420064732
2014-09-29,1,1,0,0,New York,09,0.57,0.5,21936890
2019-04-17,1,1,0,0,New York,04,1,0.94,256431554
2021-08-26,1,1,0,0,New York,08,0.8,0.79,420261624
2014-08-01,133,7,126,0,New York,07,0.97,0.85,19303369
2013-12-02,7,0,7,0,New York,12,1,0.98,10393341
2013-12-02,7,0,7,0,New York,12,1,0.98,10393341
2013-12-02,7,0,7,0,New York,12,1,0.98,10393341
2021-04-20,12,0,12,0,New York,04,1,0.99,397872858
2018-07-24,102,4,98,0,New York,07,0.99,0.68,204704622
2021-08-27,1,1,0,0,New York,08,1,1,420383773
2019-04-26,7,0,7,0,New York,04,1,0.81,258247777
2015-03-03,1,1,0,0,New York,03,1,0.96,28713846
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2021-07-08,27,27,0,0,New York,07,1,1,411740512
2021-07-08,27,27,0,0,New York,07,1,1,411740512
2021-07-08,27,27,0,0,New York,07,1,1,411740512
2021-07-08,27,27,0,0,New York,07,1,1,411740512
2021-07-08,27,27,0,0,New York,07,1,1,411740512
2021-07-08,27,27,0,0,New York,07,1,1,411740512
2021-07-08,27,27,0,0,New York,07,1,1,411740512
2021-07-08,27,27,0,0,New York,07,1,1,411740512
2021-07-08,27,27,0,0,New York,07,1,1,411740512
2021-07-08,27,27,0,0,New York,07,1,1,411740512
2021-07-08,27,27,0,0,New York,07,1,1,411740512
2021-07-08,27,27,0,0,New York,07,1,1,411740512
2021-07-08,27,27,0,0,New York,07,1,1,411740512
2021-07-08,27,27,0,0,New York,07,1,1,411740512
2021-07-08,27,27,0,0,New York,07,1,1,411740512
2021-08-13,3,0,3,0,New York,08,1,0.91,418326928
2021-06-08,31,0,31,0,New York,06,0.89,1,405957567
2021-06-08,31,0,31,0,New York,06,0.89,1,405957567
2021-06-08,31,0,31,0,New York,06,0.89,1,405957567
2021-06-08,31,0,31,0,New York,06,0.89,1,405957567
2021-08-27,1,1,0,0,New York,08,1,0.95,420459324
2012-08-05,1,1,0,0,New York,08,0.9,0.64,3167806
2019-05-21,5,0,5,0,New York,05,1,0.97,263331130
2012-06-09,1,1,0,0,New York,06,1,1,2587748
2021-08-24,2,2,0,0,New York,08,1,0.8,420011533
2021-08-17,22,0,22,0,New York,08,1,1,418903456
2016-07-03,1,1,0,0,New York,07,1,1,81555710
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2021-08-09,3,0,3,0,New York,08,1,1,417707380
2019-04-27,2,2,0,0,New York,04,1,1,258415435
2017-03-31,1,1,0,0,New York,03,1,0.75,123597784
2020-02-08,2,0,2,0,New York,02,1,0.77,334592074
2021-06-08,31,0,31,0,New York,06,0.89,1,405957567
2020-12-30,1,1,0,0,New York,12,1,1,382317267
2014-05-05,1,1,0,0,New York,05,1,0.33,15123181
2021-08-17,22,0,22,0,New York,08,1,1,418903456
2021-08-17,22,0,22,0,New York,08,1,1,418903456
2016-11-14,1,1,0,0,New York,11,1,0.45,103738833
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2021-06-08,31,0,31,0,New York,06,0.89,1,405957567
2021-06-08,31,0,31,0,New York,06,0.89,1,405957567
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2021-08-26,1,1,0,0,New York,08,1,0.88,420263983
2021-08-28,1,1,0,0,New York,08,1,1,420598562
2015-03-24,1,1,0,0,New York,03,1,0.83,29955145
2021-07-16,2,2,0,0,New York,07,0.94,0.94,413243090
2015-05-01,2,0,2,0,New York,04,1,1,32370387
2021-06-29,10,0,10,0,New York,06,0.92,0.99,409949048
2019-08-23,1,1,0,0,New York,08,1,1,288500463
2014-03-07,2,1,1,0,New York,03,1,0.88,12898987
2013-01-11,5,2,3,0,New York,01,1,0.99,4667705
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2018-11-19,2,0,2,0,New York,11,1,1,226434039
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2017-11-16,176,174,2,0,New York,11,1,0.99,158969505
2020-02-08,2,2,0,0,New York,02,1,1,334490031
2020-10-04,1,0,1,0,New York,10,1,0.95,370601452
2021-08-30,1,1,0,0,New York,08,1,0.85,420759524
2019-05-21,5,0,5,0,New York,05,1,0.97,263331130
2019-06-07,4,0,4,0,New York,06,1,1,267028253
2012-02-13,3,1,2,0,New York,02,1,0.82,1746238
2021-08-30,1,0,1,0,New York,08,1,1,420837401
2021-08-30,2,0,2,0,New York,08,0.94,1,420843290
2021-08-30,2,0,2,0,New York,08,0.94,1,420843290
2017-11-07,3,0,3,0,New York,11,0.9,1,157786961
2018-02-20,2,0,2,0,New York,02,1,0.8,174383553
2021-01-29,1,1,0,0,New York,01,1,1,386498541
2016-05-25,2,2,0,0,New York,05,1,0.93,74024064
2016-08-02,3,0,3,0,New York,08,1,0.8,87546977
2011-08-26,5,1,4,0,New York,08,1,0.85,1024891
2018-12-28,4,4,0,0,New York,12,0.96,0.82,233025597
